colony_year,pup_sex,pup_yrborn,pup_col_area,pup_emerjdate,aug15_emerge,pup_littersizeborn,indegree,outdegree,betweenness,outcloseness,incloseness,local_clustering,neg_ave_shortest_path,ave_shortest_path,eigenv,outstrength,instrength,valley,pup_summer_surv,pup_year_surv,yearly_pred_index,overall_pred_index,pup_massjun,pup_massaug,mass_gain,mass_gain.day,mother_age,cluster,groupID,year,group_size,network_size,mother_uid,pup_uid,mother_year
picnic_2016,M,2016,picnic,203,24,7,0.028571429,0.028571429,0,0.028571429,0.108024691,0,-2.777629827,2.777629827,0.005186761,1,1,uv,0,0,high,low,299.4308509,670.7155975,371.2847466,15.47019778,8,48,16_pc_48,2016,3,31,46,545,46 _ 2016
mm_2008,M,2008,mm,202,25,7,0.088235294,0.029411765,0.004364445,0.070539419,0.051437216,0.166666667,-2.570512821,2.570512821,0.150784976,1,9,uv,1,0,low,high,345.6219791,836.1852782,490.5632991,19.62253196,2,26,14_mm_26,2008,11,25,77,870,77 _ 2008
mm_2008,M,2008,mm,202,25,7,0.088235294,0.029411765,0.004364445,0.070539419,0.051437216,0.166666667,-2.570512821,2.570512821,0.150784976,1,9,uv,1,0,low,high,342.6034197,776.6679004,434.0644807,17.36257923,2,26,14_mm_26,2008,11,25,77,908,77 _ 2008
mm_2008,F,2008,mm,202,25,7,0.088235294,0.029411765,0.004364445,0.070539419,0.051437216,0.166666667,-2.570512821,2.570512821,0.150784976,1,9,uv,0,0,low,high,228.7739445,559.8186124,331.0446679,13.24178672,2,26,14_mm_26,2008,11,25,77,502,77 _ 2008
mm_2008,M,2008,mm,202,25,7,0.088235294,0.029411765,0.004364445,0.070539419,0.051437216,0.166666667,-2.570512821,2.570512821,0.150784976,1,9,uv,1,1,low,high,284.6757339,697.1477185,412.4719846,16.49887938,2,26,14_mm_26,2008,11,25,77,414,77 _ 2008
mm_2008,M,2008,mm,202,25,7,0.088235294,0.029411765,0.004364445,0.070539419,0.051437216,0.166666667,-2.570512821,2.570512821,0.150784976,1,9,uv,1,0,low,high,258.9116474,612.8846832,353.9730358,14.15892143,2,26,14_mm_26,2008,11,25,77,994,77 _ 2008
mm_2008,F,2008,mm,NA,NA,7,0.088235294,0.029411765,0.004364445,0.070539419,0.051437216,0.166666667,-2.570512821,2.570512821,0.150784976,1,9,uv,1,0,low,high,137.4620716,587.9956706,450.533599,NA,2,26,14_mm_26,2008,11,25,77,181,77 _ 2008
mm_2008,F,2008,mm,202,25,7,0.088235294,0.029411765,0.004364445,0.070539419,0.051437216,0.166666667,-2.570512821,2.570512821,0.150784976,1,9,uv,1,0,low,high,202.9398924,484.8850452,281.9451528,11.27780611,2,26,14_mm_26,2008,11,25,77,296,77 _ 2008
mm_2009,M,2009,mm,199,28,5,0.047619048,0.095238095,0,0.0525,0.079545455,0.333333333,-2.028901734,2.028901734,0.011458338,6,3,uv,1,0,low,low,490.6174815,1082.764287,592.1468055,21.1481002,3,26,14_mm_26,2009,3,10,77,391,77 _ 2009
mm_2009,F,2009,mm,199,28,5,0.047619048,0.095238095,0,0.0525,0.079545455,0.333333333,-2.028901734,2.028901734,0.011458338,6,3,uv,0,0,low,low,319.9092645,793.0926236,473.1833591,16.89940568,3,26,14_mm_26,2009,3,10,77,494,77 _ 2009
mm_2009,M,2009,mm,199,28,5,0.047619048,0.095238095,0,0.0525,0.079545455,0.333333333,-2.028901734,2.028901734,0.011458338,6,3,uv,1,0,low,low,462.3854696,1037.404669,575.0191994,20.53639998,3,26,14_mm_26,2009,3,10,77,214,77 _ 2009
mm_2009,F,2009,mm,199,28,5,0.047619048,0.095238095,0,0.0525,0.079545455,0.333333333,-2.028901734,2.028901734,0.011458338,6,3,uv,1,0,low,low,414.8751139,880.9516033,466.0764894,16.64558891,3,26,14_mm_26,2009,3,10,77,658,77 _ 2009
mm_2009,F,2009,mm,199,28,5,0.047619048,0.095238095,0,0.0525,0.079545455,0.333333333,-2.028901734,2.028901734,0.011458338,6,3,uv,1,0,low,low,427.1187843,900.0177653,472.898981,16.88924932,3,26,14_mm_26,2009,3,10,77,382,77 _ 2009
town_2010,F,2010,town,180,47,4,0.043478261,0,0,0.041666667,0.043478261,NA,-3.038043478,3.038043478,3.20E-17,0,1,dv,0,0,high,high,425.6323783,1752.261217,1326.628839,28.2261455,2,89,14_tw_89,2010,15,18,19,630,19 _ 2010
town_2010,M,2010,town,180,47,4,0.043478261,0,0,0.041666667,0.043478261,NA,-3.038043478,3.038043478,3.20E-17,0,1,dv,0,0,high,high,472.9135416,1947.528006,1474.614464,31.37477584,2,89,14_tw_89,2010,15,18,19,950,19 _ 2010
town_2010,M,2010,town,180,47,4,0.043478261,0,0,0.041666667,0.043478261,NA,-3.038043478,3.038043478,3.20E-17,0,1,dv,0,0,high,high,317.8481449,1527.763708,1209.915563,25.74288432,2,89,14_tw_89,2010,15,18,19,529,19 _ 2010
town_2010,F,2010,town,180,47,4,0.043478261,0,0,0.041666667,0.043478261,NA,-3.038043478,3.038043478,3.20E-17,0,1,dv,0,0,high,high,358.3061948,1573.967592,1215.661397,25.86513611,2,89,14_tw_89,2010,15,18,19,1022,19 _ 2010
picnic_2010,M,2010,picnic,202,25,1,0.035714286,0.071428571,0,0.082352941,0.052238806,0.333333333,-2.963636364,2.963636364,0.029799324,5,2,uv,1,0,high,high,434.2716041,919.7424222,485.4708181,19.41883272,2,37,14_pc_37,2010,2,18,4,681,4 _ 2010
picnic_2009,M,2009,picnic,NA,NA,5,0.0625,0.0625,0.125,0.0625,0.164948454,0,-2.067114094,2.067114094,0.088418539,1,1,uv,0,0,high,high,329.1823323,1127.170617,797.9882847,NA,4,44,14_pc_44,2009,3,11,90,800,90 _ 2009
picnic_2009,F,2009,picnic,192,35,5,0.0625,0.0625,0.125,0.0625,0.164948454,0,-2.067114094,2.067114094,0.088418539,1,1,uv,1,0,high,high,395.2036962,1169.527286,774.3235898,22.12353114,4,44,14_pc_44,2009,3,11,90,956,90 _ 2009
picnic_2009,F,2009,picnic,192,35,5,0.0625,0.0625,0.125,0.0625,0.164948454,0,-2.067114094,2.067114094,0.088418539,1,1,uv,1,0,high,high,315.707926,960.8779075,645.1699815,18.43342804,4,44,14_pc_44,2009,3,11,90,610,90 _ 2009
picnic_2009,F,2009,picnic,NA,NA,5,0.0625,0.0625,0.125,0.0625,0.164948454,0,-2.067114094,2.067114094,0.088418539,1,1,uv,1,1,high,high,253.0072476,951.9806722,698.9734246,NA,4,44,14_pc_44,2009,3,11,90,275,90 _ 2009
picnic_2009,M,2009,picnic,192,35,5,0.0625,0.0625,0.125,0.0625,0.164948454,0,-2.067114094,2.067114094,0.088418539,1,1,uv,1,1,high,high,444.984994,1208.865034,763.88004,21.825144,4,44,14_pc_44,2009,3,11,90,258,90 _ 2009
picnic_2008,M,2008,picnic,NA,NA,3,0.051282051,0.051282051,0,0.050257732,0.045667447,0.166666667,-2.960893855,2.960893855,0.085547125,8,11,uv,1,0,high,high,281.9857501,1019.88831,737.9025599,NA,3,39,14_pc_39,2008,2,29,92,330,92 _ 2008
picnic_2008,F,2008,picnic,NA,NA,3,0.051282051,0.051282051,0,0.050257732,0.045667447,0.166666667,-2.960893855,2.960893855,0.085547125,8,11,uv,0,0,high,high,254.7168567,921.2941232,666.5772665,NA,3,39,14_pc_39,2008,2,29,92,262,92 _ 2008
picnic_2008,F,2008,picnic,195,32,3,0.051282051,0.051282051,0,0.050257732,0.045667447,0.166666667,-2.960893855,2.960893855,0.085547125,8,11,uv,0,0,high,high,371.9912359,953.9854246,581.9941887,18.1873184,3,39,14_pc_39,2008,2,29,92,746,92 _ 2008
picnic_2010,F,2010,picnic,187,40,6,0.178571429,0.071428571,0.225396825,0.041481481,0.077134986,0.238095238,-2.963636364,2.963636364,0.820180835,2,10,uv,0,0,high,high,555.0951373,1545.704006,990.6088687,24.76522172,5,35,14_pc_35,2010,2,18,92,707,92 _ 2010
picnic_2010,M,2010,picnic,187,40,6,0.178571429,0.071428571,0.225396825,0.041481481,0.077134986,0.238095238,-2.963636364,2.963636364,0.820180835,2,10,uv,0,0,high,high,522.0780341,1530.110631,1008.032597,25.20081492,5,35,14_pc_35,2010,2,18,92,469,92 _ 2010
picnic_2010,F,2010,picnic,187,40,6,0.178571429,0.071428571,0.225396825,0.041481481,0.077134986,0.238095238,-2.963636364,2.963636364,0.820180835,2,10,uv,0,0,high,high,500.0620973,1394.098995,894.0368977,22.35092244,5,35,14_pc_35,2010,2,18,92,138,92 _ 2010
picnic_2010,M,2010,picnic,187,40,6,0.178571429,0.071428571,0.225396825,0.041481481,0.077134986,0.238095238,-2.963636364,2.963636364,0.820180835,2,10,uv,1,1,high,high,579.7276584,1720.659246,1140.931588,28.52328969,5,35,14_pc_35,2010,2,18,92,343,92 _ 2010
picnic_2010,M,2010,picnic,187,40,6,0.178571429,0.071428571,0.225396825,0.041481481,0.077134986,0.238095238,-2.963636364,2.963636364,0.820180835,2,10,uv,1,0,high,high,488.8915091,1658.564687,1169.673178,29.24182945,5,35,14_pc_35,2010,2,18,92,1021,92 _ 2010
picnic_2010,F,2010,picnic,209,18,6,0.178571429,0.071428571,0.225396825,0.041481481,0.077134986,0.238095238,-2.963636364,2.963636364,0.820180835,2,10,uv,0,0,high,high,552.2836395,924.2390643,371.9554248,20.66419027,5,35,14_pc_35,2010,2,18,92,651,92 _ 2010
mm_2007,M,2007,mm,NA,NA,6,0.102564103,0.025641026,0.003735952,0.194029851,0.083690987,0.3,-2.933104631,2.933104631,0.162394924,3,4,uv,0,0,low,low,402.8442657,1272.590484,869.7462183,NA,2,28,14_mm_28,2007,2,22,58,664,58 _ 2007
mm_2007,F,2007,mm,NA,NA,6,0.102564103,0.025641026,0.003735952,0.194029851,0.083690987,0.3,-2.933104631,2.933104631,0.162394924,3,4,uv,1,1,low,low,447.6793406,1327.373306,879.6939654,NA,2,28,14_mm_28,2007,2,22,58,643,58 _ 2007
mm_2007,M,2007,mm,NA,NA,6,0.102564103,0.025641026,0.003735952,0.194029851,0.083690987,0.3,-2.933104631,2.933104631,0.162394924,3,4,uv,1,1,low,low,529.8291746,1544.430399,1014.601224,NA,2,28,14_mm_28,2007,2,22,58,397,58 _ 2007
mm_2007,M,2007,mm,175,52,6,0.102564103,0.025641026,0.003735952,0.194029851,0.083690987,0.3,-2.933104631,2.933104631,0.162394924,3,4,uv,1,1,low,low,279.3357557,1350.931688,1071.595932,20.60761408,2,28,14_mm_28,2007,2,22,58,588,58 _ 2007
mm_2007,F,2007,mm,175,52,6,0.102564103,0.025641026,0.003735952,0.194029851,0.083690987,0.3,-2.933104631,2.933104631,0.162394924,3,4,uv,1,1,low,low,331.133588,1516.120161,1184.986573,22.78820333,2,28,14_mm_28,2007,2,22,58,510,58 _ 2007
mm_2007,M,2007,mm,175,52,6,0.102564103,0.025641026,0.003735952,0.194029851,0.083690987,0.3,-2.933104631,2.933104631,0.162394924,3,4,uv,1,1,low,low,340.2015099,1555.021586,1214.820076,23.36192454,2,28,14_mm_28,2007,2,22,58,989,58 _ 2007
mm_2010,M,2010,mm,193,34,3,0.461538462,0.269230769,0.08195296,0.25,0.52,0.198830409,-2.349230769,2.349230769,0.249676363,39,57,uv,1,0,low,low,341.060185,1050.049006,708.988821,20.85261238,2,25,14_mm_25,2010,3,10,97,472,97 _ 2010
mm_2010,M,2010,mm,193,34,3,0.461538462,0.269230769,0.08195296,0.25,0.52,0.198830409,-2.349230769,2.349230769,0.249676363,39,57,uv,1,1,low,low,391.8828846,1110.656473,718.7735884,21.14039966,2,25,14_mm_25,2010,3,10,97,637,97 _ 2010
mm_2010,M,2010,mm,193,34,3,0.461538462,0.269230769,0.08195296,0.25,0.52,0.198830409,-2.349230769,2.349230769,0.249676363,39,57,uv,1,0,low,low,440.1235341,1075.757515,635.6339809,18.69511709,2,25,14_mm_25,2010,3,10,97,274,97 _ 2010
picnic_2014,M,2014,picnic,192,35,6,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,1.31E-17,1,0,uv,1,1,low,low,413.9121783,1116.158665,702.2464867,20.06418533,2,49,14_pc_49,2014,4,35,86,278,86 _ 2014
picnic_2014,M,2014,picnic,192,35,6,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,1.31E-17,1,0,uv,1,0,low,low,317.3519879,1020.882259,703.5302711,20.10086489,2,49,14_pc_49,2014,4,35,86,402,86 _ 2014
picnic_2014,F,2014,picnic,192,35,6,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,1.31E-17,1,0,uv,0,0,low,low,347.6896936,1028.967365,681.2776714,19.46507633,2,49,14_pc_49,2014,4,35,86,831,86 _ 2014
picnic_2014,M,2014,picnic,192,35,6,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,1.31E-17,1,0,uv,1,1,low,low,431.8827675,1187.040461,755.1576935,21.5759341,2,49,14_pc_49,2014,4,35,86,836,86 _ 2014
picnic_2014,M,2014,picnic,192,35,6,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,1.31E-17,1,0,uv,1,0,low,low,353.1331389,1026.350469,673.2173301,19.23478086,2,49,14_pc_49,2014,4,35,86,116,86 _ 2014
picnic_2015,F,2015,picnic,200,27,7,0.162790698,0.186046512,0.132163464,0.080223881,0.121126761,0.114285714,-3.801498127,3.801498127,0.067959083,26,30,uv,1,1,high,low,421.4208871,978.9737231,557.552836,20.65010504,3,49,15_pc_49,2015,5,24,86,527,86 _ 2015
picnic_2015,F,2015,picnic,200,27,7,0.162790698,0.186046512,0.132163464,0.080223881,0.121126761,0.114285714,-3.801498127,3.801498127,0.067959083,26,30,uv,1,1,high,low,400.7857565,970.5736877,569.7879312,21.10325671,3,49,15_pc_49,2015,5,24,86,118,86 _ 2015
picnic_2015,F,2015,picnic,200,27,7,0.162790698,0.186046512,0.132163464,0.080223881,0.121126761,0.114285714,-3.801498127,3.801498127,0.067959083,26,30,uv,1,1,high,low,476.3273492,955.1165122,478.789163,17.73293196,3,49,15_pc_49,2015,5,24,86,722,86 _ 2015
picnic_2015,M,2015,picnic,200,27,7,0.162790698,0.186046512,0.132163464,0.080223881,0.121126761,0.114285714,-3.801498127,3.801498127,0.067959083,26,30,uv,1,1,high,low,460.4330789,1021.551473,561.1183941,20.78216274,3,49,15_pc_49,2015,5,24,86,842,86 _ 2015
town_2014,M,2014,town,184,43,5,0.5,0.5,0,0.666666667,0.5,0,-1.25,1.25,0.894427191,1,1,dv,0,0,high,high,404.8823514,1592.132602,1187.250251,27.61047094,3,106,14_tw_106,2014,2,3,98,182,98 _ 2014
town_2014,M,2014,town,184,43,5,0.5,0.5,0,0.666666667,0.5,0,-1.25,1.25,0.894427191,1,1,dv,1,1,high,high,411.8474486,1530.621779,1118.77433,26.01800768,3,106,14_tw_106,2014,2,3,98,891,98 _ 2014
town_2014,F,2014,town,184,43,5,0.5,0.5,0,0.666666667,0.5,0,-1.25,1.25,0.894427191,1,1,dv,0,0,high,high,442.9001029,1490.651646,1047.751543,24.36631496,3,106,14_tw_106,2014,2,3,98,328,98 _ 2014
town_2014,M,2014,town,184,43,5,0.5,0.5,0,0.666666667,0.5,0,-1.25,1.25,0.894427191,1,1,dv,0,0,high,high,452.8381028,1698.30986,1245.471757,28.96445947,3,106,14_tw_106,2014,2,3,98,219,98 _ 2014
town_2014,F,2014,town,184,43,5,0.5,0.5,0,0.666666667,0.5,0,-1.25,1.25,0.894427191,1,1,dv,1,1,high,high,369.2016436,1373.695554,1004.49391,23.3603235,3,106,14_tw_106,2014,2,3,98,642,98 _ 2014
picnic_2014,F,2014,picnic,191,36,5,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,5.36E-18,1,0,uv,1,0,low,low,337.4493335,1084.948158,747.4988245,20.76385624,4,52,14_pc_52,2014,3,35,94,119,94 _ 2014
picnic_2014,F,2014,picnic,191,36,5,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,5.36E-18,1,0,uv,1,0,low,low,382.1141001,1150.752935,768.6388349,21.35107875,4,52,14_pc_52,2014,3,35,94,619,94 _ 2014
picnic_2014,M,2014,picnic,191,36,5,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,5.36E-18,1,0,uv,1,0,low,low,236.2109317,768.2546028,532.0436711,14.77899086,4,52,14_pc_52,2014,3,35,94,384,94 _ 2014
picnic_2014,M,2014,picnic,191,36,5,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,5.36E-18,1,0,uv,0,0,low,low,379.3204868,1113.659563,734.3390762,20.39830767,4,52,14_pc_52,2014,3,35,94,712,94 _ 2014
picnic_2014,M,2014,picnic,191,36,5,0,0.018518519,0,0.018518519,0.018181818,NA,-3.268551237,3.268551237,5.36E-18,1,0,uv,1,0,low,low,360.5838097,1077.679579,717.0957693,19.91932693,4,52,14_pc_52,2014,3,35,94,627,94 _ 2014
mm_2012,F,2012,mm,183,44,4,0.454545455,0.393939394,0.304067959,0.217105263,0.379310345,0.113756614,-2.24672709,2.24672709,0.515853018,58,89,uv,1,1,low,low,414.3308021,1639.728385,1225.397583,27.84994507,2,2,13_ mm _ 2,2012,6,12,56,864,56 _ 2012
mm_2012,F,2012,mm,183,44,4,0.454545455,0.393939394,0.304067959,0.217105263,0.379310345,0.113756614,-2.24672709,2.24672709,0.515853018,58,89,uv,0,0,low,low,411.2424766,1521.935057,1110.69258,25.24301319,2,2,13_ mm _ 2,2012,6,12,56,718,56 _ 2012
mm_2012,M,2012,mm,183,44,4,0.454545455,0.393939394,0.304067959,0.217105263,0.379310345,0.113756614,-2.24672709,2.24672709,0.515853018,58,89,uv,1,1,low,low,432.6756656,1829.591296,1396.91563,31.74808251,2,2,13_ mm _ 2,2012,6,12,56,395,56 _ 2012
mm_2012,M,2012,mm,183,44,4,0.454545455,0.393939394,0.304067959,0.217105263,0.379310345,0.113756614,-2.24672709,2.24672709,0.515853018,58,89,uv,1,1,low,low,433.4556864,1749.142226,1315.68654,29.90196681,2,2,13_ mm _ 2,2012,6,12,56,1012,56 _ 2012
mm_2013,F,2013,mm,189,38,3,0.647058824,0.764705882,0.109250594,0.80952381,0.708333333,0.155797101,-1.532679739,1.532679739,0.807887621,73,101,uv,0,0,high,low,476.6056562,1381.935347,905.3296908,23.82446555,3,34,14_mm_34,2013,7,12,56,271,56 _ 2013
mm_2013,F,2013,mm,189,38,3,0.647058824,0.764705882,0.109250594,0.80952381,0.708333333,0.155797101,-1.532679739,1.532679739,0.807887621,73,101,uv,1,1,high,low,445.8582345,1404.69813,958.8398955,25.23262883,3,34,14_mm_34,2013,7,12,56,987,56 _ 2013
mm_2013,M,2013,mm,189,38,3,0.647058824,0.764705882,0.109250594,0.80952381,0.708333333,0.155797101,-1.532679739,1.532679739,0.807887621,73,101,uv,1,1,high,low,463.6176076,1470.110547,1006.492939,26.4866563,3,34,14_mm_34,2013,7,12,56,916,56 _ 2013
mm_2014,M,2014,mm,NA,NA,6,0.111111111,0.111111111,0.008293764,0.064593301,0.3375,0.266666667,-2.720973783,2.720973783,0.359419721,9,3,uv,1,0,high,high,507.5905658,1550.087137,1042.496571,NA,4,35,14_mm_35,2014,1,8,56,770,56 _ 2014
mm_2014,M,2014,mm,NA,NA,6,0.111111111,0.111111111,0.008293764,0.064593301,0.3375,0.266666667,-2.720973783,2.720973783,0.359419721,9,3,uv,1,0,high,high,339.7572178,1129.104522,789.3473042,NA,4,35,14_mm_35,2014,1,8,56,758,56 _ 2014
mm_2014,F,2014,mm,NA,NA,6,0.111111111,0.111111111,0.008293764,0.064593301,0.3375,0.266666667,-2.720973783,2.720973783,0.359419721,9,3,uv,1,0,high,high,481.3302508,1482.306771,1000.97652,NA,4,35,14_mm_35,2014,1,8,56,603,56 _ 2014
mm_2014,F,2014,mm,178,49,6,0.111111111,0.111111111,0.008293764,0.064593301,0.3375,0.266666667,-2.720973783,2.720973783,0.359419721,9,3,uv,1,0,high,high,370.7656869,1569.604031,1198.838344,24.46608866,4,35,14_mm_35,2014,1,8,56,1000,56 _ 2014
mm_2014,F,2014,mm,NA,NA,6,0.111111111,0.111111111,0.008293764,0.064593301,0.3375,0.266666667,-2.720973783,2.720973783,0.359419721,9,3,uv,1,0,high,high,503.6413179,1493.549765,989.9084471,NA,4,35,14_mm_35,2014,1,8,56,849,56 _ 2014
mm_2014,F,2014,mm,178,49,6,0.111111111,0.111111111,0.008293764,0.064593301,0.3375,0.266666667,-2.720973783,2.720973783,0.359419721,9,3,uv,1,0,high,high,386.6752331,1484.118403,1097.44317,22.39679939,4,35,14_mm_35,2014,1,8,56,977,56 _ 2014
mm_2015,F,2015,mm,181,46,3,0.25,0.3125,0.14171232,0.516129032,0.333333333,0.083333333,-1.9609375,1.9609375,0.185165527,8,8,uv,1,1,low,low,244.5817878,988.9832648,744.401477,16.1826408,5,28,15_mm_28,2015,7,9,56,986,56 _ 2015
mm_2015,F,2015,mm,181,46,3,0.25,0.3125,0.14171232,0.516129032,0.333333333,0.083333333,-1.9609375,1.9609375,0.185165527,8,8,uv,1,1,low,low,384.8927819,1407.558814,1022.666032,22.23187026,5,28,15_mm_28,2015,7,9,56,1044,56 _ 2015
mm_2015,F,2015,mm,181,46,3,0.25,0.3125,0.14171232,0.516129032,0.333333333,0.083333333,-1.9609375,1.9609375,0.185165527,8,8,uv,1,1,low,low,304.121619,1241.35729,937.235671,20.3746885,5,28,15_mm_28,2015,7,9,56,349,56 _ 2015
mm_2015,F,2015,mm,179,48,5,0.25,0.3125,0.14171232,0.516129032,0.333333333,0.083333333,-1.9609375,1.9609375,0.185165527,8,8,uv,1,0,low,low,359.7191818,1301.738983,942.0198012,19.62541253,5,28,15_mm_28,2015,7,9,56,169,56 _ 2015
mm_2016,M,2016,mm,172,55,5,0.692307692,0.692307692,0,0.722222222,0.65,0.235294118,-1.615384615,1.615384615,0.990464538,84,126,uv,1,1,low,low,562.8000267,1867.142714,1304.342687,23.71532159,6,24,16_mm_24,2016,1,9,56,189,56 _ 2016
mm_2016,F,2016,mm,172,55,5,0.692307692,0.692307692,0,0.722222222,0.65,0.235294118,-1.615384615,1.615384615,0.990464538,84,126,uv,0,0,low,low,434.717413,1721.521357,1286.803944,23.39643535,6,24,16_mm_24,2016,1,9,56,196,56 _ 2016
mm_2016,F,2016,mm,172,55,5,0.692307692,0.692307692,0,0.722222222,0.65,0.235294118,-1.615384615,1.615384615,0.990464538,84,126,uv,1,1,low,low,344.8033606,1494.645602,1149.842241,20.90622257,6,24,16_mm_24,2016,1,9,56,110,56 _ 2016
mm_2016,M,2016,mm,172,55,5,0.692307692,0.692307692,0,0.722222222,0.65,0.235294118,-1.615384615,1.615384615,0.990464538,84,126,uv,1,1,low,low,425.2618826,1904.00151,1478.739627,26.88617504,6,24,16_mm_24,2016,1,9,56,695,56 _ 2016
mm_2016,M,2016,mm,172,55,5,0.692307692,0.692307692,0,0.722222222,0.65,0.235294118,-1.615384615,1.615384615,0.990464538,84,126,uv,1,1,low,low,357.2605525,1648.74919,1291.488638,23.48161159,6,24,16_mm_24,2016,1,9,56,1025,56 _ 2016
river_2015,F,2015,river,175,52,8,0,0.205882353,0.001899663,0.081534772,0.028571429,0.714285714,-2.097560976,2.097560976,0.013176585,74,0,dv,1,1,low,low,371.0960567,1738.099096,1367.003039,26.28851999,5,7,15_br_7,2015,3,12,53,523,53 _ 2015
river_2015,M,2015,river,175,52,8,0,0.205882353,0.001899663,0.081534772,0.028571429,0.714285714,-2.097560976,2.097560976,0.013176585,74,0,dv,1,1,low,low,451.1944266,1784.956451,1333.762024,25.6492697,5,7,15_br_7,2015,3,12,53,764,53 _ 2015
river_2015,M,2015,river,175,52,8,0,0.205882353,0.001899663,0.081534772,0.028571429,0.714285714,-2.097560976,2.097560976,0.013176585,74,0,dv,1,1,low,low,465.2762356,1904.544033,1439.267797,27.67822687,5,7,15_br_7,2015,3,12,53,476,53 _ 2015
river_2015,M,2015,river,175,52,8,0,0.205882353,0.001899663,0.081534772,0.028571429,0.714285714,-2.097560976,2.097560976,0.013176585,74,0,dv,1,1,low,low,489.7782441,2014.136433,1524.358189,29.31458056,5,7,15_br_7,2015,3,12,53,848,53 _ 2015
mm_2012,M,2012,mm,183,44,5,0.363636364,0.393939394,0.132640188,0.218543046,0.375,0.166666667,-2.24672709,2.24672709,0.824162044,107,132,uv,1,0,low,low,357.1588398,1571.753981,1214.595141,27.60443503,2,1,13_ mm _ 1,2012,6,12,84,457,84 _ 2012
mm_2012,F,2012,mm,183,44,5,0.363636364,0.393939394,0.132640188,0.218543046,0.375,0.166666667,-2.24672709,2.24672709,0.824162044,107,132,uv,0,0,low,low,371.2285572,1397.518575,1026.290018,23.32477313,2,1,13_ mm _ 1,2012,6,12,84,478,84 _ 2012
mm_2012,F,2012,mm,183,44,5,0.363636364,0.393939394,0.132640188,0.218543046,0.375,0.166666667,-2.24672709,2.24672709,0.824162044,107,132,uv,1,0,low,low,376.2977262,1598.920633,1222.622907,27.78688425,2,1,13_ mm _ 1,2012,6,12,84,823,84 _ 2012
mm_2012,F,2012,mm,183,44,5,0.363636364,0.393939394,0.132640188,0.218543046,0.375,0.166666667,-2.24672709,2.24672709,0.824162044,107,132,uv,1,0,low,low,357.8743423,1571.68738,1213.813038,27.58665995,2,1,13_ mm _ 1,2012,6,12,84,370,84 _ 2012
mm_2012,M,2012,mm,183,44,2,0.454545455,0.454545455,0.261578241,0.222972973,0.392857143,0.186206897,-2.24672709,2.24672709,1,92,112,uv,1,1,low,low,304.2884092,1418.097244,1113.808835,25.31383715,2,1,13_ mm _ 1,2012,6,12,52,852,52 _ 2012
mm_2012,M,2012,mm,183,44,2,0.454545455,0.454545455,0.261578241,0.222972973,0.392857143,0.186206897,-2.24672709,2.24672709,1,92,112,uv,0,0,low,low,335.0264131,1442.015245,1106.988832,25.15883709,2,1,13_ mm _ 1,2012,6,12,52,151,52 _ 2012
town_2016,M,2016,town,192,35,7,0.153846154,0.076923077,0.002307692,0.043333333,0.045375218,0.466666667,-2.133333333,2.133333333,1.70E-17,9,19,dv,0,0,high,high,310.34884,1068.901436,758.552596,21.67293131,2,122,16_tw_122,2016,1,9,88,297,88 _ 2016
town_2016,F,2016,town,192,35,7,0.153846154,0.076923077,0.002307692,0.043333333,0.045375218,0.466666667,-2.133333333,2.133333333,1.70E-17,9,19,dv,0,0,high,high,247.114525,879.480008,632.365483,18.06758523,2,122,16_tw_122,2016,1,9,88,904,88 _ 2016
town_2016,M,2016,town,192,35,7,0.153846154,0.076923077,0.002307692,0.043333333,0.045375218,0.466666667,-2.133333333,2.133333333,1.70E-17,9,19,dv,1,0,high,high,415.4189149,1299.316111,883.8971961,25.2542056,2,122,16_tw_122,2016,1,9,88,331,88 _ 2016
town_2016,M,2016,town,192,35,7,0.153846154,0.076923077,0.002307692,0.043333333,0.045375218,0.466666667,-2.133333333,2.133333333,1.70E-17,9,19,dv,1,0,high,high,479.2530185,1338.461399,859.2083805,24.54881087,2,122,16_tw_122,2016,1,9,88,978,88 _ 2016
town_2016,M,2016,town,192,35,7,0.153846154,0.076923077,0.002307692,0.043333333,0.045375218,0.466666667,-2.133333333,2.133333333,1.70E-17,9,19,dv,1,0,high,high,481.2154427,1407.722374,926.5069313,26.47162661,2,122,16_tw_122,2016,1,9,88,626,88 _ 2016
town_2016,M,2016,town,192,35,7,0.153846154,0.076923077,0.002307692,0.043333333,0.045375218,0.466666667,-2.133333333,2.133333333,1.70E-17,9,19,dv,0,0,high,high,310.34884,1068.901436,758.552596,21.67293131,2,122,16_tw_122,2016,1,9,88,1026,88 _ 2016
