colony_year,pup_sex,pup_yrborn,pup_col_area,pup_emerjdate,aug15_emergence,pup_littersizeborn,indegree,outdegree,betweenness,outcloseness,incloseness,local_clustering,neg_ave_shortest_path,ave_shortest_path,eigenv,outstrength,instrength,valley,pup_summer_surv,pup_year_surv,yearly.pred.index,overall.index,pup_massjun,pup_massaug,mass_gain,mass_gain.day,mother_age,cluster,groupID,year,group_size,network_size,mother_uid,pup_uid,mother_year
mm_2014,F,2014,mm,197,30,5,0.444444444,0.333333333,0.222222222,0.5,0.3,0.142857143,-1.932432432,1.932432432,0.707123919,5,9,uv,1,1,high,high,512.6233367,1259.499032,746.8756953,24.89585651,8,27,14_mm_27,2014,5,8,14,235,14 _ 2014
mm_2014,M,2014,mm,197,30,5,0.444444444,0.333333333,0.222222222,0.5,0.3,0.142857143,-1.932432432,1.932432432,0.707123919,5,9,uv,1,1,high,high,564.5496057,1267.924139,703.3745333,23.44581778,8,27,14_mm_27,2014,5,8,14,816,14 _ 2014
mm_2014,F,2014,mm,197,30,5,0.444444444,0.333333333,0.222222222,0.5,0.3,0.142857143,-1.932432432,1.932432432,0.707123919,5,9,uv,0,0,high,high,478.9194047,1127.876959,648.9575543,21.63191848,8,27,14_mm_27,2014,5,8,14,113,14 _ 2014
mm_2014,F,2014,mm,197,30,5,0.444444444,0.333333333,0.222222222,0.5,0.3,0.142857143,-1.932432432,1.932432432,0.707123919,5,9,uv,0,0,high,high,522.0508167,1213.904534,691.8537173,23.06179058,8,27,14_mm_27,2014,5,8,14,633,14 _ 2014
mm_2014,M,2014,mm,197,30,5,0.444444444,0.333333333,0.222222222,0.5,0.3,0.142857143,-1.932432432,1.932432432,0.707123919,5,9,uv,1,1,high,high,514.70909,1242.487779,727.778689,24.25928963,8,27,14_mm_27,2014,5,8,14,474,14 _ 2014
mm_2015,F,2015,mm,179,48,5,0.444444444,0.333333333,0.222222222,0.5,0.3,0.142857143,-1.932432432,1.932432432,0.707123919,5,9,uv,1,1,low,low,341.1791695,1492.90598,1151.726811,23.99430855,9,28,15_mm_28,2015,7,9,14,467,14 _ 2015
mm_2015,M,2015,mm,179,48,5,0.5,0.5,0.033730159,0.666666667,0.421052632,0.142857143,-1.671875,1.671875,0.846256088,26,61,uv,1,0,low,low,423.1142148,1396.714623,973.6004082,20.28334184,9,28,15_mm_28,2015,7,9,14,578,14 _ 2015
mm_2015,M,2015,mm,179,48,5,0.5,0.5,0.033730159,0.666666667,0.421052632,0.142857143,-1.671875,1.671875,0.846256088,26,61,uv,1,0,low,low,454.7110158,1745.092304,1290.381288,26.8829435,9,28,15_mm_28,2015,7,9,14,358,14 _ 2015
mm_2015,M,2015,mm,179,48,5,0.5,0.5,0.033730159,0.666666667,0.421052632,0.142857143,-1.671875,1.671875,0.846256088,26,61,uv,1,1,low,low,398.3336684,1571.223139,1172.889471,24.4351973,9,28,15_mm_28,2015,7,9,14,671,14 _ 2015
picnic_2012,M,2012,picnic,188,39,2,0.333333333,0.333333333,0.177777778,0.24,0.285714286,0.333333333,-1.7,1.7,0.952636075,4,4,uv,1,1,high,low,412.4671935,1414.98315,1002.515957,25.70553735,4,5,13_ pc _ 5,2012,8,10,33,789,33 _ 2012
picnic_2012,M,2012,picnic,199,28,2,0.333333333,0.333333333,0.177777778,0.24,0.285714286,0.333333333,-1.7,1.7,0.952636075,4,4,uv,1,1,high,low,437.5767661,1092.746942,655.1701759,23.39893485,4,5,13_ pc _ 5,2012,8,10,33,306,33 _ 2012
picnic_2013,M,2013,picnic,195,32,6,0.171428571,0.171428571,0.002243228,0.324074074,0.201149425,0.439393939,-2.225289403,2.225289403,0.448583333,12,9,uv,1,1,low,low,363.9858518,1024.700864,660.7150122,20.64734413,5,78,14_pc_78,2013,3,25,33,162,33 _ 2013
picnic_2013,F,2013,picnic,195,32,6,0.171428571,0.171428571,0.002243228,0.324074074,0.201149425,0.439393939,-2.225289403,2.225289403,0.448583333,12,9,uv,1,1,low,low,317.3189811,936.7157094,619.3967283,19.35614776,5,78,14_pc_78,2013,3,25,33,1038,33 _ 2013
picnic_2013,M,2013,picnic,195,32,6,0.171428571,0.171428571,0.002243228,0.324074074,0.201149425,0.439393939,-2.225289403,2.225289403,0.448583333,12,9,uv,1,1,low,low,290.3543918,908.1779842,617.8235924,19.30698726,5,78,14_pc_78,2013,3,25,33,884,33 _ 2013
picnic_2013,M,2013,picnic,195,32,6,0.171428571,0.171428571,0.002243228,0.324074074,0.201149425,0.439393939,-2.225289403,2.225289403,0.448583333,12,9,uv,1,1,low,low,327.7273652,1028.305211,700.5778458,21.89305768,5,78,14_pc_78,2013,3,25,33,920,33 _ 2013
picnic_2013,M,2013,picnic,195,32,6,0.171428571,0.171428571,0.002243228,0.324074074,0.201149425,0.439393939,-2.225289403,2.225289403,0.448583333,12,9,uv,1,1,low,low,420.1588521,1124.683714,704.5248619,22.01640193,5,78,14_pc_78,2013,3,25,33,963,33 _ 2013
picnic_2013,F,2013,picnic,195,32,6,0.171428571,0.171428571,0.002243228,0.324074074,0.201149425,0.439393939,-2.225289403,2.225289403,0.448583333,12,9,uv,1,1,low,low,342.5473197,1022.692907,680.1455873,21.2545496,5,78,14_pc_78,2013,3,25,33,280,33 _ 2013
picnic_2015,F,2015,picnic,195,32,11,0.12,0.04,0.002142857,0.073313783,0.108695652,0.666666667,-2.077419355,2.077419355,0.129950963,1,5,uv,1,1,high,low,368.0017671,1016.091395,648.0896279,20.25280087,7,67,15_pc_67,2015,4,24,33,799,33 _ 2015
picnic_2016,M,2016,picnic,203,24,7,0.034482759,0.034482759,0,0.034482759,0.110687023,0,-2.588550984,2.588550984,0.005151286,1,1,uv,0,0,high,low,243.4334294,574.2020678,330.7686384,13.7820266,8,48,16_pc_48,2016,3,31,33,590,33 _ 2016
picnic_2016,M,2016,picnic,203,24,7,0.034482759,0.034482759,0,0.034482759,0.110687023,0,-2.588550984,2.588550984,0.005151286,1,1,uv,0,0,high,low,178.1048609,454.6714412,276.5665803,11.52360751,8,48,16_pc_48,2016,3,31,33,346,33 _ 2016
picnic_2016,M,2016,picnic,203,24,7,0.034482759,0.034482759,0,0.034482759,0.110687023,0,-2.588550984,2.588550984,0.005151286,1,1,uv,0,0,high,low,352.184349,754.1257169,401.9413679,16.747557,8,48,16_pc_48,2016,3,31,33,116,33 _ 2016
picnic_2016,M,2016,picnic,203,24,7,0.034482759,0.034482759,0,0.034482759,0.110687023,0,-2.588550984,2.588550984,0.005151286,1,1,uv,1,0,high,low,233.9170499,623.4698268,389.5527769,16.2313657,8,48,16_pc_48,2016,3,31,33,819,33 _ 2016
picnic_2016,F,2016,picnic,203,24,7,0.034482759,0.034482759,0,0.034482759,0.110687023,0,-2.588550984,2.588550984,0.005151286,1,1,uv,1,1,high,low,289.1782847,671.945662,382.7673773,15.94864072,8,48,16_pc_48,2016,3,31,33,375,33 _ 2016
picnic_2016,M,2016,picnic,203,24,7,0.034482759,0.034482759,0,0.034482759,0.110687023,0,-2.588550984,2.588550984,0.005151286,1,1,uv,0,0,high,low,196.3041485,491.4974524,295.1933039,12.299721,8,48,16_pc_48,2016,3,31,33,200,33 _ 2016
picnic_2016,M,2016,picnic,203,24,7,0.034482759,0.034482759,0,0.034482759,0.110687023,0,-2.588550984,2.588550984,0.005151286,1,1,uv,0,0,high,low,299.4308509,670.7155975,371.2847466,15.47019778,8,48,16_pc_48,2016,3,31,33,984,33 _ 2016
mm_2008,F,2008,mm,202,25,7,0.111111111,0.037037037,0.006975652,0.129186603,0.079646018,0.166666667,-2.615384615,2.615384615,0.15078502,1,9,uv,0,0,low,high,228.7739445,559.8186124,331.0446679,13.24178672,2,26,14_mm_26,2008,11,25,63,662,63 _ 2008
mm_2008,M,2008,mm,202,25,7,0.111111111,0.037037037,0.006975652,0.129186603,0.079646018,0.166666667,-2.615384615,2.615384615,0.15078502,1,9,uv,1,0,low,high,342.6034197,776.6679004,434.0644807,17.36257923,2,26,14_mm_26,2008,11,25,63,846,63 _ 2008
mm_2008,F,2008,mm,202,25,7,0.111111111,0.037037037,0.006975652,0.129186603,0.079646018,0.166666667,-2.615384615,2.615384615,0.15078502,1,9,uv,1,0,low,high,202.9398924,484.8850452,281.9451528,11.27780611,2,26,14_mm_26,2008,11,25,63,398,63 _ 2008
mm_2008,M,2008,mm,202,25,7,0.111111111,0.037037037,0.006975652,0.129186603,0.079646018,0.166666667,-2.615384615,2.615384615,0.15078502,1,9,uv,1,0,low,high,345.6219791,836.1852782,490.5632991,19.62253196,2,26,14_mm_26,2008,11,25,63,983,63 _ 2008
mm_2008,M,2008,mm,202,25,7,0.111111111,0.037037037,0.006975652,0.129186603,0.079646018,0.166666667,-2.615384615,2.615384615,0.15078502,1,9,uv,1,0,low,high,258.9116474,612.8846832,353.9730358,14.15892143,2,26,14_mm_26,2008,11,25,63,1027,63 _ 2008
mm_2008,F,2008,mm,NA,NA,7,0.111111111,0.037037037,0.006975652,0.129186603,0.079646018,0.166666667,-2.615384615,2.615384615,0.15078502,1,9,uv,1,0,low,high,137.4620716,587.9956706,450.533599,NA,2,26,14_mm_26,2008,11,25,63,258,63 _ 2008
mm_2008,M,2008,mm,202,25,7,0.111111111,0.037037037,0.006975652,0.129186603,0.079646018,0.166666667,-2.615384615,2.615384615,0.15078502,1,9,uv,1,1,low,high,284.6757339,697.1477185,412.4719846,16.49887938,2,26,14_mm_26,2008,11,25,63,454,63 _ 2008
picnic_2010,M,2010,picnic,202,25,1,0.066666667,0.133333333,0,0.205479452,0.140186916,0.333333333,-2.740506329,2.740506329,0.274448719,5,2,uv,1,0,high,high,434.2716041,919.7424222,485.4708181,19.41883272,2,37,14_pc_37,2010,2,18,67,761,67 _ 2010
picnic_2009,F,2009,picnic,192,35,5,0.083333333,0,0,0.076923077,0.196721311,NA,-1.857142857,1.857142857,0.089743801,0,1,uv,1,0,high,high,395.2036962,1169.527286,774.3235898,22.12353114,4,44,14_pc_44,2009,3,11,4,483,4 _ 2009
picnic_2009,F,2009,picnic,192,35,5,0.083333333,0,0,0.076923077,0.196721311,NA,-1.857142857,1.857142857,0.089743801,0,1,uv,1,0,high,high,315.707926,960.8779075,645.1699815,18.43342804,4,44,14_pc_44,2009,3,11,4,102,4 _ 2009
picnic_2009,F,2009,picnic,NA,NA,5,0.083333333,0,0,0.076923077,0.196721311,NA,-1.857142857,1.857142857,0.089743801,0,1,uv,1,1,high,high,253.0072476,951.9806722,698.9734246,NA,4,44,14_pc_44,2009,3,11,4,843,4 _ 2009
picnic_2009,M,2009,picnic,192,35,5,0.083333333,0,0,0.076923077,0.196721311,NA,-1.857142857,1.857142857,0.089743801,0,1,uv,1,1,high,high,444.984994,1208.865034,763.88004,21.825144,4,44,14_pc_44,2009,3,11,4,866,4 _ 2009
picnic_2009,M,2009,picnic,NA,NA,5,0.083333333,0,0,0.076923077,0.196721311,NA,-1.857142857,1.857142857,0.089743801,0,1,uv,0,0,high,high,329.1823323,1127.170617,797.9882847,NA,4,44,14_pc_44,2009,3,11,4,545,4 _ 2009
picnic_2008,F,2008,picnic,NA,NA,3,0.064516129,0.064516129,0,0.082446809,0.070776256,0.166666667,-3.004106776,3.004106776,0.085551125,8,11,uv,0,0,high,high,254.7168567,921.2941232,666.5772665,NA,3,39,14_pc_39,2008,2,29,88,952,88 _ 2008
picnic_2008,F,2008,picnic,195,32,3,0.064516129,0.064516129,0,0.082446809,0.070776256,0.166666667,-3.004106776,3.004106776,0.085551125,8,11,uv,0,0,high,high,371.9912359,953.9854246,581.9941887,18.1873184,3,39,14_pc_39,2008,2,29,88,141,88 _ 2008
picnic_2008,M,2008,picnic,NA,NA,3,0.064516129,0.064516129,0,0.082446809,0.070776256,0.166666667,-3.004106776,3.004106776,0.085551125,8,11,uv,1,0,high,high,281.9857501,1019.88831,737.9025599,NA,3,39,14_pc_39,2008,2,29,88,908,88 _ 2008
picnic_2010,M,2010,picnic,187,40,6,0.066666667,0,0,0.0625,0.174418605,NA,-2.740506329,2.740506329,0.044238424,0,1,uv,1,0,high,high,488.8915091,1658.564687,1169.673178,29.24182945,5,35,14_pc_35,2010,2,18,88,282,88 _ 2010
picnic_2010,F,2010,picnic,209,18,6,0.066666667,0,0,0.0625,0.174418605,NA,-2.740506329,2.740506329,0.044238424,0,1,uv,0,0,high,high,552.2836395,924.2390643,371.9554248,20.66419027,5,35,14_pc_35,2010,2,18,88,301,88 _ 2010
picnic_2010,M,2010,picnic,187,40,6,0.066666667,0,0,0.0625,0.174418605,NA,-2.740506329,2.740506329,0.044238424,0,1,uv,1,1,high,high,579.7276584,1720.659246,1140.931588,28.52328969,5,35,14_pc_35,2010,2,18,88,388,88 _ 2010
picnic_2010,F,2010,picnic,187,40,6,0.066666667,0,0,0.0625,0.174418605,NA,-2.740506329,2.740506329,0.044238424,0,1,uv,0,0,high,high,555.0951373,1545.704006,990.6088687,24.76522172,5,35,14_pc_35,2010,2,18,88,174,88 _ 2010
picnic_2010,F,2010,picnic,187,40,6,0.066666667,0,0,0.0625,0.174418605,NA,-2.740506329,2.740506329,0.044238424,0,1,uv,0,0,high,high,500.0620973,1394.098995,894.0368977,22.35092244,5,35,14_pc_35,2010,2,18,88,954,88 _ 2010
picnic_2010,M,2010,picnic,187,40,6,0.066666667,0,0,0.0625,0.174418605,NA,-2.740506329,2.740506329,0.044238424,0,1,uv,0,0,high,high,522.0780341,1530.110631,1008.032597,25.20081492,5,35,14_pc_35,2010,2,18,88,179,88 _ 2010
mm_2007,M,2007,mm,NA,NA,6,0.19047619,0.047619048,0.00584845,0.338709677,0.176470588,0.3,-2.230769231,2.230769231,0.162009018,3,4,uv,0,0,low,low,402.8442657,1272.590484,869.7462183,NA,2,28,14_mm_28,2007,2,22,44,628,44 _ 2007
mm_2007,F,2007,mm,175,52,6,0.19047619,0.047619048,0.00584845,0.338709677,0.176470588,0.3,-2.230769231,2.230769231,0.162009018,3,4,uv,1,1,low,low,331.133588,1516.120161,1184.986573,22.78820333,2,28,14_mm_28,2007,2,22,44,549,44 _ 2007
mm_2007,F,2007,mm,NA,NA,6,0.19047619,0.047619048,0.00584845,0.338709677,0.176470588,0.3,-2.230769231,2.230769231,0.162009018,3,4,uv,1,1,low,low,447.6793406,1327.373306,879.6939654,NA,2,28,14_mm_28,2007,2,22,44,967,44 _ 2007
mm_2007,M,2007,mm,175,52,6,0.19047619,0.047619048,0.00584845,0.338709677,0.176470588,0.3,-2.230769231,2.230769231,0.162009018,3,4,uv,1,1,low,low,340.2015099,1555.021586,1214.820076,23.36192454,2,28,14_mm_28,2007,2,22,44,164,44 _ 2007
mm_2007,M,2007,mm,175,52,6,0.19047619,0.047619048,0.00584845,0.338709677,0.176470588,0.3,-2.230769231,2.230769231,0.162009018,3,4,uv,1,1,low,low,279.3357557,1350.931688,1071.595932,20.60761408,2,28,14_mm_28,2007,2,22,44,444,44 _ 2007
mm_2007,M,2007,mm,NA,NA,6,0.19047619,0.047619048,0.00584845,0.338709677,0.176470588,0.3,-2.230769231,2.230769231,0.162009018,3,4,uv,1,1,low,low,529.8291746,1544.430399,1014.601224,NA,2,28,14_mm_28,2007,2,22,44,244,44 _ 2007
mm_2010,M,2010,mm,193,34,3,0.333333333,0.222222222,0.097222222,0.346153846,0.529411765,0.2,-1.691358025,1.691358025,0.211098699,22,11,uv,1,0,low,low,341.060185,1050.049006,708.988821,20.85261238,2,25,14_mm_25,2010,3,10,22,869,22 _ 2010
mm_2010,M,2010,mm,193,34,3,0.333333333,0.222222222,0.097222222,0.346153846,0.529411765,0.2,-1.691358025,1.691358025,0.211098699,22,11,uv,1,1,low,low,391.8828846,1110.656473,718.7735884,21.14039966,2,25,14_mm_25,2010,3,10,22,312,22 _ 2010
mm_2010,M,2010,mm,193,34,3,0.333333333,0.222222222,0.097222222,0.346153846,0.529411765,0.2,-1.691358025,1.691358025,0.211098699,22,11,uv,1,0,low,low,440.1235341,1075.757515,635.6339809,18.69511709,2,25,14_mm_25,2010,3,10,22,994,22 _ 2010
picnic_2015,F,2015,picnic,200,27,7,0.16,0.2,0.166397306,0.119617225,0.049800797,0.166666667,-2.077419355,2.077419355,0.045857096,20,22,uv,1,1,high,low,476.3273492,955.1165122,478.789163,17.73293196,3,49,15_pc_49,2015,5,24,41,753,41 _ 2015
picnic_2015,M,2015,picnic,200,27,7,0.16,0.2,0.166397306,0.119617225,0.049800797,0.166666667,-2.077419355,2.077419355,0.045857096,20,22,uv,1,1,high,low,460.4330789,1021.551473,561.1183941,20.78216274,3,49,15_pc_49,2015,5,24,41,932,41 _ 2015
picnic_2015,F,2015,picnic,200,27,7,0.16,0.2,0.166397306,0.119617225,0.049800797,0.166666667,-2.077419355,2.077419355,0.045857096,20,22,uv,1,1,high,low,400.7857565,970.5736877,569.7879312,21.10325671,3,49,15_pc_49,2015,5,24,41,519,41 _ 2015
picnic_2015,F,2015,picnic,200,27,7,0.16,0.2,0.166397306,0.119617225,0.049800797,0.166666667,-2.077419355,2.077419355,0.045857096,20,22,uv,1,1,high,low,421.4208871,978.9737231,557.552836,20.65010504,3,49,15_pc_49,2015,5,24,41,369,41 _ 2015
mm_2012,M,2012,mm,183,44,4,0.727272727,0.636363636,0.129134199,0.44,0.785714286,0.142857143,-1.495867769,1.495867769,0.871828583,48,74,uv,1,1,low,low,432.6756656,1829.591296,1396.91563,31.74808251,2,2,13_ mm _ 2,2012,6,12,40,239,40 _ 2012
mm_2012,F,2012,mm,183,44,4,0.727272727,0.636363636,0.129134199,0.44,0.785714286,0.142857143,-1.495867769,1.495867769,0.871828583,48,74,uv,1,1,low,low,414.3308021,1639.728385,1225.397583,27.84994507,2,2,13_ mm _ 2,2012,6,12,40,458,40 _ 2012
mm_2012,F,2012,mm,183,44,4,0.727272727,0.636363636,0.129134199,0.44,0.785714286,0.142857143,-1.495867769,1.495867769,0.871828583,48,74,uv,0,0,low,low,411.2424766,1521.935057,1110.69258,25.24301319,2,2,13_ mm _ 2,2012,6,12,40,580,40 _ 2012
mm_2012,M,2012,mm,183,44,4,0.727272727,0.636363636,0.129134199,0.44,0.785714286,0.142857143,-1.495867769,1.495867769,0.871828583,48,74,uv,1,1,low,low,433.4556864,1749.142226,1315.68654,29.90196681,2,2,13_ mm _ 2,2012,6,12,40,538,40 _ 2012
mm_2013,M,2013,mm,189,38,3,0.454545455,0.636363636,0.038051948,0.733333333,0.611111111,0.212121212,-1.348484848,1.348484848,0.612219945,44,33,uv,1,1,high,low,463.6176076,1470.110547,1006.492939,26.4866563,3,34,14_mm_34,2013,7,12,40,731,40 _ 2013
mm_2013,F,2013,mm,189,38,3,0.454545455,0.636363636,0.038051948,0.733333333,0.611111111,0.212121212,-1.348484848,1.348484848,0.612219945,44,33,uv,0,0,high,low,476.6056562,1381.935347,905.3296908,23.82446555,3,34,14_mm_34,2013,7,12,40,973,40 _ 2013
mm_2013,F,2013,mm,189,38,3,0.454545455,0.636363636,0.038051948,0.733333333,0.611111111,0.212121212,-1.348484848,1.348484848,0.612219945,44,33,uv,1,1,high,low,445.8582345,1404.69813,958.8398955,25.23262883,3,34,14_mm_34,2013,7,12,40,558,40 _ 2013
mm_2014,F,2014,mm,178,49,6,0.111111111,0.111111111,0,0.111111111,0.321428571,0,-1.932432432,1.932432432,0.037912493,7,1,uv,1,0,high,high,386.6752331,1484.118403,1097.44317,22.39679939,4,35,14_mm_35,2014,1,8,40,149,40 _ 2014
mm_2014,F,2014,mm,NA,NA,6,0.111111111,0.111111111,0,0.111111111,0.321428571,0,-1.932432432,1.932432432,0.037912493,7,1,uv,1,0,high,high,503.6413179,1493.549765,989.9084471,NA,4,35,14_mm_35,2014,1,8,40,557,40 _ 2014
mm_2014,M,2014,mm,NA,NA,6,0.111111111,0.111111111,0,0.111111111,0.321428571,0,-1.932432432,1.932432432,0.037912493,7,1,uv,1,0,high,high,339.7572178,1129.104522,789.3473042,NA,4,35,14_mm_35,2014,1,8,40,775,40 _ 2014
mm_2014,M,2014,mm,NA,NA,6,0.111111111,0.111111111,0,0.111111111,0.321428571,0,-1.932432432,1.932432432,0.037912493,7,1,uv,1,0,high,high,507.5905658,1550.087137,1042.496571,NA,4,35,14_mm_35,2014,1,8,40,378,40 _ 2014
mm_2014,F,2014,mm,178,49,6,0.111111111,0.111111111,0,0.111111111,0.321428571,0,-1.932432432,1.932432432,0.037912493,7,1,uv,1,0,high,high,370.7656869,1569.604031,1198.838344,24.46608866,4,35,14_mm_35,2014,1,8,40,847,40 _ 2014
mm_2014,F,2014,mm,NA,NA,6,0.111111111,0.111111111,0,0.111111111,0.321428571,0,-1.932432432,1.932432432,0.037912493,7,1,uv,1,0,high,high,481.3302508,1482.306771,1000.97652,NA,4,35,14_mm_35,2014,1,8,40,987,40 _ 2014
mm_2015,F,2015,mm,181,46,3,0.125,0.25,0.017857143,0.571428571,0.307692308,0,-1.671875,1.671875,0.234219659,2,4,uv,1,1,low,low,244.5817878,988.9832648,744.401477,16.1826408,5,28,15_mm_28,2015,7,9,40,554,40 _ 2015
mm_2015,F,2015,mm,181,46,3,0.125,0.25,0.017857143,0.571428571,0.307692308,0,-1.671875,1.671875,0.234219659,2,4,uv,1,1,low,low,304.121619,1241.35729,937.235671,20.3746885,5,28,15_mm_28,2015,7,9,40,995,40 _ 2015
mm_2015,F,2015,mm,179,48,5,0.125,0.25,0.017857143,0.571428571,0.307692308,0,-1.671875,1.671875,0.234219659,2,4,uv,1,0,low,low,359.7191818,1301.738983,942.0198012,19.62541253,5,28,15_mm_28,2015,7,9,40,220,40 _ 2015
mm_2015,F,2015,mm,181,46,3,0.125,0.25,0.017857143,0.571428571,0.307692308,0,-1.671875,1.671875,0.234219659,2,4,uv,1,1,low,low,384.8927819,1407.558814,1022.666032,22.23187026,5,28,15_mm_28,2015,7,9,40,721,40 _ 2015
mm_2016,F,2016,mm,172,55,5,0.5,0.5,0,0.615384615,0.533333333,0.214285714,-1.75,1.75,0.855191143,43,64,uv,0,0,low,low,434.717413,1721.521357,1286.803944,23.39643535,6,24,16_mm_24,2016,1,9,40,833,40 _ 2016
mm_2016,F,2016,mm,172,55,5,0.5,0.5,0,0.615384615,0.533333333,0.214285714,-1.75,1.75,0.855191143,43,64,uv,1,1,low,low,344.8033606,1494.645602,1149.842241,20.90622257,6,24,16_mm_24,2016,1,9,40,811,40 _ 2016
mm_2016,M,2016,mm,172,55,5,0.5,0.5,0,0.615384615,0.533333333,0.214285714,-1.75,1.75,0.855191143,43,64,uv,1,1,low,low,562.8000267,1867.142714,1304.342687,23.71532159,6,24,16_mm_24,2016,1,9,40,663,40 _ 2016
mm_2016,M,2016,mm,172,55,5,0.5,0.5,0,0.615384615,0.533333333,0.214285714,-1.75,1.75,0.855191143,43,64,uv,1,1,low,low,357.2605525,1648.74919,1291.488638,23.48161159,6,24,16_mm_24,2016,1,9,40,754,40 _ 2016
mm_2016,M,2016,mm,172,55,5,0.5,0.5,0,0.615384615,0.533333333,0.214285714,-1.75,1.75,0.855191143,43,64,uv,1,1,low,low,425.2618826,1904.00151,1478.739627,26.88617504,6,24,16_mm_24,2016,1,9,40,925,40 _ 2016
river_2015,M,2015,river,175,52,8,0,0.375,0,0.166666667,0.111111111,1,-1.227272727,1.227272727,0.625367295,67,0,dv,1,1,low,low,465.2762356,1904.544033,1439.267797,27.67822687,5,7,15_br_7,2015,3,12,27,1033,27 _ 2015
river_2015,M,2015,river,175,52,8,0,0.375,0,0.166666667,0.111111111,1,-1.227272727,1.227272727,0.625367295,67,0,dv,1,1,low,low,489.7782441,2014.136433,1524.358189,29.31458056,5,7,15_br_7,2015,3,12,27,890,27 _ 2015
river_2015,M,2015,river,175,52,8,0,0.375,0,0.166666667,0.111111111,1,-1.227272727,1.227272727,0.625367295,67,0,dv,1,1,low,low,451.1944266,1784.956451,1333.762024,25.6492697,5,7,15_br_7,2015,3,12,27,412,27 _ 2015
river_2015,F,2015,river,175,52,8,0,0.375,0,0.166666667,0.111111111,1,-1.227272727,1.227272727,0.625367295,67,0,dv,1,1,low,low,371.0960567,1738.099096,1367.003039,26.28851999,5,7,15_br_7,2015,3,12,27,309,27 _ 2015
mm_2012,M,2012,mm,183,44,5,0.636363636,0.636363636,0.048874459,0.44,0.733333333,0.164835165,-1.495867769,1.495867769,0.95040003,100,122,uv,1,0,low,low,357.1588398,1571.753981,1214.595141,27.60443503,2,1,13_ mm _ 1,2012,6,12,19,659,19 _ 2012
mm_2012,F,2012,mm,183,44,5,0.636363636,0.636363636,0.048874459,0.44,0.733333333,0.164835165,-1.495867769,1.495867769,0.95040003,100,122,uv,1,0,low,low,376.2977262,1598.920633,1222.622907,27.78688425,2,1,13_ mm _ 1,2012,6,12,19,254,19 _ 2012
mm_2012,F,2012,mm,183,44,5,0.636363636,0.636363636,0.048874459,0.44,0.733333333,0.164835165,-1.495867769,1.495867769,0.95040003,100,122,uv,0,0,low,low,371.2285572,1397.518575,1026.290018,23.32477313,2,1,13_ mm _ 1,2012,6,12,19,876,19 _ 2012
mm_2012,F,2012,mm,183,44,5,0.636363636,0.636363636,0.048874459,0.44,0.733333333,0.164835165,-1.495867769,1.495867769,0.95040003,100,122,uv,1,0,low,low,357.8743423,1571.68738,1213.813038,27.58665995,2,1,13_ mm _ 1,2012,6,12,19,495,19 _ 2012
mm_2012,M,2012,mm,183,44,2,0.636363636,0.545454545,0.035974026,0.423076923,0.733333333,0.192307692,-1.495867769,1.495867769,0.894018178,77,98,uv,0,0,low,low,335.0264131,1442.015245,1106.988832,25.15883709,2,1,13_ mm _ 1,2012,6,12,58,348,58 _ 2012
mm_2012,M,2012,mm,183,44,2,0.636363636,0.545454545,0.035974026,0.423076923,0.733333333,0.192307692,-1.495867769,1.495867769,0.894018178,77,98,uv,1,1,low,low,304.2884092,1418.097244,1113.808835,25.31383715,2,1,13_ mm _ 1,2012,6,12,58,137,58 _ 2012
town_2016,M,2016,town,192,35,7,0,0.125,0,0.132231405,0.058823529,1,-1.952380952,1.952380952,0.014682275,2,0,dv,0,0,high,high,355.8841702,1186.736426,830.8522558,23.73863588,2,122,16_tw_122,2016,1,9,13,981,13 _ 2016
town_2016,F,2016,town,192,35,7,0,0.125,0,0.132231405,0.058823529,1,-1.952380952,1.952380952,0.014682275,2,0,dv,0,0,high,high,247.114525,879.480008,632.365483,18.06758523,2,122,16_tw_122,2016,1,9,13,537,13 _ 2016
town_2016,M,2016,town,192,35,7,0,0.125,0,0.132231405,0.058823529,1,-1.952380952,1.952380952,0.014682275,2,0,dv,1,0,high,high,481.2154427,1407.722374,926.5069313,26.47162661,2,122,16_tw_122,2016,1,9,13,781,13 _ 2016
town_2016,M,2016,town,192,35,7,0,0.125,0,0.132231405,0.058823529,1,-1.952380952,1.952380952,0.014682275,2,0,dv,0,0,high,high,310.34884,1068.901436,758.552596,21.67293131,2,122,16_tw_122,2016,1,9,13,674,13 _ 2016
town_2016,M,2016,town,192,35,7,0,0.125,0,0.132231405,0.058823529,1,-1.952380952,1.952380952,0.014682275,2,0,dv,1,0,high,high,415.4189149,1299.316111,883.8971961,25.2542056,2,122,16_tw_122,2016,1,9,13,482,13 _ 2016
town_2016,M,2016,town,192,35,7,0,0.125,0,0.132231405,0.058823529,1,-1.952380952,1.952380952,0.014682275,2,0,dv,0,0,high,high,310.34884,1068.901436,758.552596,21.67293131,2,122,16_tw_122,2016,1,9,13,371,13 _ 2016
town_2016,M,2016,town,192,35,7,0,0.125,0,0.132231405,0.058823529,1,-1.952380952,1.952380952,0.014682275,2,0,dv,1,0,high,high,479.2530185,1338.461399,859.2083805,24.54881087,2,122,16_tw_122,2016,1,9,13,512,13 _ 2016
